match_id	MYCN_TPM	MYCN_CN	MYCN_CN_status	molecular_subtype	Kids_First_Participant_ID	Kids_First_Biospecimen_ID	sample_id
PANRHJ_01_Solid Tissue_Primary Tumor	22.58	2	neutral	NBL, MYCN non-amplified	PANRHJ	TARGET-30-PANRHJ-01A-01D.M	01
PANRHJ_01_Solid Tissue_Primary Tumor	22.58	2	neutral	NBL, MYCN non-amplified	PANRHJ	TARGET-30-PANRHJ-01A-01R	01
PANRHJ_01_Solid Tissue_Primary Tumor	22.58	2	neutral	NBL, MYCN non-amplified	PANRHJ	TARGET-30-PANRHJ-01A-01W	01
PANRRW_01_Solid Tissue_Primary Tumor	42.67	NA	NA	NBL, MYCN amplified	PANRRW	TARGET-30-PANRRW-01A-01D.M	01
PANRRW_01_Solid Tissue_Primary Tumor	42.67	NA	NA	NBL, MYCN amplified	PANRRW	TARGET-30-PANRRW-01A-01R	01
PANRVJ_01_Solid Tissue_Primary Tumor	26.77	2	loss	NBL, MYCN non-amplified	PANRVJ	TARGET-30-PANRVJ-01A-01D	01
PANRVJ_01_Solid Tissue_Primary Tumor	26.77	2	loss	NBL, MYCN non-amplified	PANRVJ	TARGET-30-PANRVJ-01A-01D.M	01
PANRVJ_01_Solid Tissue_Primary Tumor	26.77	2	loss	NBL, MYCN non-amplified	PANRVJ	TARGET-30-PANRVJ-01A-01R	01
PANSBN_01_Solid Tissue_Primary Tumor	0.64	2	neutral	NBL, MYCN non-amplified	PANSBN	TARGET-30-PANSBN-01A-01D	01
PANSBN_01_Solid Tissue_Primary Tumor	0.64	2	neutral	NBL, MYCN non-amplified	PANSBN	TARGET-30-PANSBN-01A-01R	01
PANUIF_01_Solid Tissue_Primary Tumor	11.99	3	gain	NBL, MYCN non-amplified	PANUIF	TARGET-30-PANUIF-01A-01D	01
PANUIF_01_Solid Tissue_Primary Tumor	11.99	3	gain	NBL, MYCN non-amplified	PANUIF	TARGET-30-PANUIF-01A-01D.M	01
PANUIF_01_Solid Tissue_Primary Tumor	11.99	3	gain	NBL, MYCN non-amplified	PANUIF	TARGET-30-PANUIF-01A-01R	01
PANUKV_01_Solid Tissue_Primary Tumor	NA	2	neutral	NBL, To be classified	PANUKV	TARGET-30-PANUKV-01A-01D.M	01
PANUKV_01_Solid Tissue_Primary Tumor	NA	2	neutral	NBL, To be classified	PANUKV	TARGET-30-PANUKV-01A-01W	01
PANWRR_01_Solid Tissue_Primary Tumor	40.86	2	neutral	NBL, MYCN non-amplified	PANWRR	TARGET-30-PANWRR-01A-01D	01
PANWRR_01_Solid Tissue_Primary Tumor	40.86	2	neutral	NBL, MYCN non-amplified	PANWRR	TARGET-30-PANWRR-01A-01D.M	01
PANWRR_01_Solid Tissue_Primary Tumor	40.86	2	neutral	NBL, MYCN non-amplified	PANWRR	TARGET-30-PANWRR-01A-01R	01
PANXJL_01_Solid Tissue_Primary Tumor	1.55	2	loss	NBL, MYCN non-amplified	PANXJL	TARGET-30-PANXJL-01A-01D	01
PANXJL_01_Solid Tissue_Primary Tumor	1.55	2	loss	NBL, MYCN non-amplified	PANXJL	TARGET-30-PANXJL-01A-01D.M	01
PANXJL_01_Solid Tissue_Primary Tumor	1.55	2	loss	NBL, MYCN non-amplified	PANXJL	TARGET-30-PANXJL-01A-01R	01
PANYBL_01_Solid Tissue_Primary Tumor	NA	2	neutral	NBL, MYCN non-amplified	PANYBL	TARGET-30-PANYBL-01A-01W	01
PANYGR_01_Solid Tissue_Primary Tumor	30.92	2	loss	NBL, MYCN non-amplified	PANYGR	TARGET-30-PANYGR-01A-01D.M	01
PANYGR_01_Solid Tissue_Primary Tumor	30.92	2	loss	NBL, MYCN non-amplified	PANYGR	TARGET-30-PANYGR-01A-01R	01
PANYGR_01_Solid Tissue_Primary Tumor	30.92	2	loss	NBL, MYCN non-amplified	PANYGR	TARGET-30-PANYGR-01A-01W	01
PANZPV_01_Solid Tissue_Primary Tumor	12.01	2	loss	NBL, MYCN non-amplified	PANZPV	TARGET-30-PANZPV-01A-01D.M	01
PANZPV_01_Solid Tissue_Primary Tumor	12.01	2	loss	NBL, MYCN non-amplified	PANZPV	TARGET-30-PANZPV-01A-01R	01
PANZPV_01_Solid Tissue_Primary Tumor	12.01	2	loss	NBL, MYCN non-amplified	PANZPV	TARGET-30-PANZPV-01A-01W	01
PANZRV_01_Solid Tissue_Primary Tumor	73.06	NA	NA	NBL, MYCN amplified	PANZRV	TARGET-30-PANZRV-01A-01R	01
PANZVU_01_Solid Tissue_Primary Tumor	37.11	2	loss	NBL, MYCN non-amplified	PANZVU	TARGET-30-PANZVU-01A-01D.M	01
PANZVU_01_Solid Tissue_Primary Tumor	37.11	2	loss	NBL, MYCN non-amplified	PANZVU	TARGET-30-PANZVU-01A-01R	01
PANZVU_01_Solid Tissue_Primary Tumor	37.11	2	loss	NBL, MYCN non-amplified	PANZVU	TARGET-30-PANZVU-01A-01W	01
PAPBGH_01_Solid Tissue_Primary Tumor	0.47	2	loss	NBL, MYCN non-amplified	PAPBGH	TARGET-30-PAPBGH-01A-01D.M	01
PAPBGH_01_Solid Tissue_Primary Tumor	0.47	2	loss	NBL, MYCN non-amplified	PAPBGH	TARGET-30-PAPBGH-01A-01R	01
PAPBGH_01_Solid Tissue_Primary Tumor	0.47	2	loss	NBL, MYCN non-amplified	PAPBGH	TARGET-30-PAPBGH-01A-01W	01
PAPBJE_01_Solid Tissue_Primary Tumor	703.67	216	amplification	NBL, MYCN amplified	PAPBJE	TARGET-30-PAPBJE-01A-01D	01
PAPBJE_01_Solid Tissue_Primary Tumor	703.67	216	amplification	NBL, MYCN amplified	PAPBJE	TARGET-30-PAPBJE-01A-01D.M	01
PAPBJE_01_Solid Tissue_Primary Tumor	703.67	216	amplification	NBL, MYCN amplified	PAPBJE	TARGET-30-PAPBJE-01A-01R	01
PAPBJT_01_Solid Tissue_Primary Tumor	NA	2	loss	NBL, MYCN non-amplified	PAPBJT	TARGET-30-PAPBJT-01A-01W	01
PAPBZI_01_Solid Tissue_Primary Tumor	22.34	4	gain	NBL, MYCN non-amplified	PAPBZI	TARGET-30-PAPBZI-01A-01D.M	01
PAPBZI_01_Solid Tissue_Primary Tumor	22.34	4	gain	NBL, MYCN non-amplified	PAPBZI	TARGET-30-PAPBZI-01A-01R	01
PAPBZI_01_Solid Tissue_Primary Tumor	22.34	4	gain	NBL, MYCN non-amplified	PAPBZI	TARGET-30-PAPBZI-01A-01W	01
PAPCTS_01_Solid Tissue_Primary Tumor	1530.68	129	amplification	NBL, MYCN amplified	PAPCTS	TARGET-30-PAPCTS-01A-01D	01
PAPCTS_01_Solid Tissue_Primary Tumor	1530.68	129	amplification	NBL, MYCN amplified	PAPCTS	TARGET-30-PAPCTS-01A-01D.M	01
PAPCTS_01_Solid Tissue_Primary Tumor	1530.68	129	amplification	NBL, MYCN amplified	PAPCTS	TARGET-30-PAPCTS-01A-01R	01
PAPEAV_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PAPEAV	TARGET-30-PAPEAV-01A-01D.M	01
PAPEFE_01_Solid Tissue_Primary Tumor	235.04	7	amplification	NBL, MYCN amplified	PAPEFE	TARGET-30-PAPEFE-01A-01D.M	01
PAPEFE_01_Solid Tissue_Primary Tumor	235.04	7	amplification	NBL, MYCN amplified	PAPEFE	TARGET-30-PAPEFE-01A-01R	01
PAPEFE_01_Solid Tissue_Primary Tumor	235.04	7	amplification	NBL, MYCN amplified	PAPEFE	TARGET-30-PAPEFE-01A-01W	01
PAPHPE_01_Solid Tissue_Primary Tumor	6.12	3	neutral	NBL, MYCN non-amplified	PAPHPE	TARGET-30-PAPHPE-01A-01D.M	01
PAPHPE_01_Solid Tissue_Primary Tumor	6.12	3	neutral	NBL, MYCN non-amplified	PAPHPE	TARGET-30-PAPHPE-01A-01R	01
PAPHPE_01_Solid Tissue_Primary Tumor	6.12	3	neutral	NBL, MYCN non-amplified	PAPHPE	TARGET-30-PAPHPE-01A-01W	01
PAPICY_01_Solid Tissue_Primary Tumor	52.53	NA	NA	NBL, MYCN amplified	PAPICY	TARGET-30-PAPICY-01A-01D.M	01
PAPICY_01_Solid Tissue_Primary Tumor	52.53	NA	NA	NBL, MYCN amplified	PAPICY	TARGET-30-PAPICY-01A-01R	01
PAPKWN_01_Solid Tissue_Primary Tumor	51.31	13	amplification	NBL, MYCN amplified	PAPKWN	TARGET-30-PAPKWN-01A-01D.M	01
PAPKWN_01_Solid Tissue_Primary Tumor	51.31	13	amplification	NBL, MYCN amplified	PAPKWN	TARGET-30-PAPKWN-01A-01R	01
PAPKWN_01_Solid Tissue_Primary Tumor	51.31	13	amplification	NBL, MYCN amplified	PAPKWN	TARGET-30-PAPKWN-01A-01W	01
PAPKXS_01_Solid Tissue_Primary Tumor	138.23	3	gain	NBL, MYCN non-amplified	PAPKXS	TARGET-30-PAPKXS-01A-01D	01
PAPKXS_01_Solid Tissue_Primary Tumor	138.23	3	gain	NBL, MYCN non-amplified	PAPKXS	TARGET-30-PAPKXS-01A-01D.M	01
PAPKXS_01_Solid Tissue_Primary Tumor	138.23	3	gain	NBL, MYCN non-amplified	PAPKXS	TARGET-30-PAPKXS-01A-01R	01
PAPLSD_01_Solid Tissue_Primary Tumor	22.99	3	gain	NBL, MYCN non-amplified	PAPLSD	TARGET-30-PAPLSD-01A-01D	01
PAPLSD_01_Solid Tissue_Primary Tumor	22.99	3	gain	NBL, MYCN non-amplified	PAPLSD	TARGET-30-PAPLSD-01A-01R	01
PAPNEP_01_Solid Tissue_Primary Tumor	NA	42	amplification	NBL, MYCN amplified	PAPNEP	TARGET-30-PAPNEP-01A-01W	01
PAPPKJ_01_Solid Tissue_Primary Tumor	NA	4	gain	NBL, MYCN non-amplified	PAPPKJ	TARGET-30-PAPPKJ-01A-01W	01
PAPREJ_01_Solid Tissue_Primary Tumor	NA	181	amplification	NBL, MYCN amplified	PAPREJ	TARGET-30-PAPREJ-01A-01D	01
PAPRMJ_01_Solid Tissue_Primary Tumor	NA	2	neutral	NBL, MYCN non-amplified	PAPRMJ	TARGET-30-PAPRMJ-01A-01D	01
PAPRPR_01_Solid Tissue_Primary Tumor	NA	69	amplification	NBL, MYCN amplified	PAPRPR	TARGET-30-PAPRPR-01A-01D	01
PAPRXW_01_Solid Tissue_Primary Tumor	NA	29	amplification	NBL, MYCN amplified	PAPRXW	TARGET-30-PAPRXW-01A-01D	01
PAPRXW_01_Solid Tissue_Primary Tumor	NA	29	amplification	NBL, MYCN amplified	PAPRXW	TARGET-30-PAPRXW-01A-01D.M	01
PAPSEI_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PAPSEI	TARGET-30-PAPSEI-01A-01D.M	01
PAPSKM_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PAPSKM	TARGET-30-PAPSKM-01A-01D.M	01
PAPSMC_01_Solid Tissue_Primary Tumor	NA	34	amplification	NBL, MYCN amplified	PAPSMC	TARGET-30-PAPSMC-01A-01W	01
PAPTAN_01_Solid Tissue_Primary Tumor	16.17	2	neutral	NBL, MYCN non-amplified	PAPTAN	TARGET-30-PAPTAN-01A-01D	01
PAPTAN_01_Solid Tissue_Primary Tumor	16.17	2	neutral	NBL, MYCN non-amplified	PAPTAN	TARGET-30-PAPTAN-01A-01D.M	01
PAPTAN_01_Solid Tissue_Primary Tumor	16.17	2	neutral	NBL, MYCN non-amplified	PAPTAN	TARGET-30-PAPTAN-01A-01R	01
PAPTCR_01_Solid Tissue_Primary Tumor	5.71	2	neutral	NBL, MYCN amplified	PAPTCR	TARGET-30-PAPTCR-01A-01D	01
PAPTCR_01_Solid Tissue_Primary Tumor	5.71	2	neutral	NBL, MYCN amplified	PAPTCR	TARGET-30-PAPTCR-01A-01D.M	01
PAPTCR_01_Solid Tissue_Primary Tumor	5.71	2	neutral	NBL, MYCN amplified	PAPTCR	TARGET-30-PAPTCR-01A-01R	01
PAPTDH_01_Solid Tissue_Primary Tumor	38.65	NA	NA	NBL, MYCN amplified	PAPTDH	TARGET-30-PAPTDH-01A-01D.M	01
PAPTDH_01_Solid Tissue_Primary Tumor	38.65	NA	NA	NBL, MYCN amplified	PAPTDH	TARGET-30-PAPTDH-01A-01R	01
PAPTFZ_01_Solid Tissue_Primary Tumor	841.05	125	amplification	NBL, MYCN amplified	PAPTFZ	TARGET-30-PAPTFZ-01A-01D	01
PAPTFZ_01_Solid Tissue_Primary Tumor	841.05	125	amplification	NBL, MYCN amplified	PAPTFZ	TARGET-30-PAPTFZ-01A-01D.M	01
PAPTFZ_01_Solid Tissue_Primary Tumor	841.05	125	amplification	NBL, MYCN amplified	PAPTFZ	TARGET-30-PAPTFZ-01A-01R	01
PAPTIP_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PAPTIP	TARGET-30-PAPTIP-01A-01D.M	01
PAPTJB_01_Solid Tissue_Primary Tumor	NA	4	gain	NBL, MYCN non-amplified	PAPTJB	TARGET-30-PAPTJB-01A-01D	01
PAPTLA_01_Solid Tissue_Primary Tumor	NA	3	gain	NBL, MYCN non-amplified	PAPTLA	TARGET-30-PAPTLA-01A-01D	01
PAPTLA_01_Solid Tissue_Primary Tumor	NA	3	gain	NBL, MYCN non-amplified	PAPTLA	TARGET-30-PAPTLA-01A-01D.M	01
PAPTLD_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PAPTLD	TARGET-30-PAPTLD-01A-01D.M	01
PAPTLV_01_Solid Tissue_Primary Tumor	255.44	24	amplification	NBL, MYCN amplified	PAPTLV	TARGET-30-PAPTLV-01A-01D	01
PAPTLV_01_Solid Tissue_Primary Tumor	255.44	24	amplification	NBL, MYCN amplified	PAPTLV	TARGET-30-PAPTLV-01A-01D.M	01
PAPTLV_01_Solid Tissue_Primary Tumor	255.44	24	amplification	NBL, MYCN amplified	PAPTLV	TARGET-30-PAPTLV-01A-01R	01
PAPTLY_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PAPTLY	TARGET-30-PAPTLY-01A-01D.M	01
PAPTMM_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PAPTMM	TARGET-30-PAPTMM-01A-01D.M	01
PAPUAR_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PAPUAR	TARGET-30-PAPUAR-01A-01D.M	01
PAPUEB_01_Solid Tissue_Primary Tumor	20.09	NA	NA	NBL, MYCN amplified	PAPUEB	TARGET-30-PAPUEB-01A-01R	01
PAPUJU_01_Solid Tissue_Primary Tumor	NA	2	loss	NBL, MYCN non-amplified	PAPUJU	TARGET-30-PAPUJU-01A-01D	01
PAPUJU_01_Solid Tissue_Primary Tumor	NA	2	loss	NBL, MYCN non-amplified	PAPUJU	TARGET-30-PAPUJU-01A-01D.M	01
PAPUNH_01_Solid Tissue_Primary Tumor	2481.33	NA	NA	NBL, MYCN amplified	PAPUNH	TARGET-30-PAPUNH-01A-01D.M	01
PAPUNH_01_Solid Tissue_Primary Tumor	2481.33	NA	NA	NBL, MYCN amplified	PAPUNH	TARGET-30-PAPUNH-01A-01R	01
PAPUTN_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PAPUTN	TARGET-30-PAPUTN-01A-01D.M	01
PAPUWY_01_Solid Tissue_Primary Tumor	48.51	2	loss	NBL, MYCN non-amplified	PAPUWY	TARGET-30-PAPUWY-01A-01D	01
PAPUWY_01_Solid Tissue_Primary Tumor	48.51	2	loss	NBL, MYCN non-amplified	PAPUWY	TARGET-30-PAPUWY-01A-01D.M	01
PAPUWY_01_Solid Tissue_Primary Tumor	48.51	2	loss	NBL, MYCN non-amplified	PAPUWY	TARGET-30-PAPUWY-01A-01R	01
PAPVEB_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PAPVEB	TARGET-30-PAPVEB-01A-01D.M	01
PAPVEB_04_Bone Marrow_Recurrence	11.44	NA	NA	NBL, MYCN non-amplified	PAPVEB	TARGET-30-PAPVEB-04A-01D.M	04
PAPVEB_04_Bone Marrow_Recurrence	11.44	NA	NA	NBL, MYCN non-amplified	PAPVEB	TARGET-30-PAPVEB-04A-01R	04
PAPVFD_01_Solid Tissue_Primary Tumor	76.15	2	loss	NBL, MYCN non-amplified	PAPVFD	TARGET-30-PAPVFD-01A-01D	01
PAPVFD_01_Solid Tissue_Primary Tumor	76.15	2	loss	NBL, MYCN non-amplified	PAPVFD	TARGET-30-PAPVFD-01A-01D.M	01
PAPVFD_01_Solid Tissue_Primary Tumor	76.15	2	loss	NBL, MYCN non-amplified	PAPVFD	TARGET-30-PAPVFD-01A-01R	01
PAPVRN_01_Solid Tissue_Primary Tumor	6.59	2	loss	NBL, MYCN non-amplified	PAPVRN	TARGET-30-PAPVRN-01A-01D	01
PAPVRN_01_Solid Tissue_Primary Tumor	6.59	2	loss	NBL, MYCN non-amplified	PAPVRN	TARGET-30-PAPVRN-01A-01D.M	01
PAPVRN_01_Solid Tissue_Primary Tumor	6.59	2	loss	NBL, MYCN non-amplified	PAPVRN	TARGET-30-PAPVRN-01A-01R	01
PAPVXS_01_Solid Tissue_Primary Tumor	36.95	3	neutral	NBL, MYCN non-amplified	PAPVXS	TARGET-30-PAPVXS-01A-01D	01
PAPVXS_01_Solid Tissue_Primary Tumor	36.95	3	neutral	NBL, MYCN non-amplified	PAPVXS	TARGET-30-PAPVXS-01A-01D.M	01
PAPVXS_01_Solid Tissue_Primary Tumor	36.95	3	neutral	NBL, MYCN non-amplified	PAPVXS	TARGET-30-PAPVXS-01A-01R	01
PAPWFY_01_Solid Tissue_Primary Tumor	NA	34	amplification	NBL, MYCN amplified	PAPWFY	TARGET-30-PAPWFY-01A-01D	01
PAPWUC_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PAPWUC	TARGET-30-PAPWUC-01A-01D.M	01
PAPYNZ_01_Solid Tissue_Primary Tumor	NA	69	amplification	NBL, MYCN amplified	PAPYNZ	TARGET-30-PAPYNZ-01A-01D	01
PAPZFW_01_Solid Tissue_Primary Tumor	NA	2	loss	NBL, MYCN non-amplified	PAPZFW	TARGET-30-PAPZFW-01A-01D	01
PAPZFW_01_Solid Tissue_Primary Tumor	NA	2	loss	NBL, MYCN non-amplified	PAPZFW	TARGET-30-PAPZFW-01A-01D.M	01
PAPZYP_01_Solid Tissue_Primary Tumor	404.52	NA	NA	NBL, MYCN amplified	PAPZYP	TARGET-30-PAPZYP-01A-01D.M	01
PAPZYP_01_Solid Tissue_Primary Tumor	404.52	NA	NA	NBL, MYCN amplified	PAPZYP	TARGET-30-PAPZYP-01A-01R	01
PAPZYZ_01_Solid Tissue_Primary Tumor	273.22	131	amplification	NBL, MYCN amplified	PAPZYZ	TARGET-30-PAPZYZ-01A-01D	01
PAPZYZ_01_Solid Tissue_Primary Tumor	273.22	131	amplification	NBL, MYCN amplified	PAPZYZ	TARGET-30-PAPZYZ-01A-01D.M	01
PAPZYZ_01_Solid Tissue_Primary Tumor	273.22	131	amplification	NBL, MYCN amplified	PAPZYZ	TARGET-30-PAPZYZ-01A-01R	01
PARABJ_01_Solid Tissue_Primary Tumor	NA	2	loss	NBL, MYCN non-amplified	PARABJ	TARGET-30-PARABJ-01A-01D	01
PARABN_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PARABN	TARGET-30-PARABN-01A-01D.M	01
PARACM_01_Solid Tissue_Primary Tumor	35.88	NA	NA	NBL, MYCN amplified	PARACM	TARGET-30-PARACM-01A-01D.M	01
PARACM_01_Solid Tissue_Primary Tumor	35.88	NA	NA	NBL, MYCN amplified	PARACM	TARGET-30-PARACM-01A-01R	01
PARACR_01_Solid Tissue_Primary Tumor	NA	3	gain	NBL, To be classified	PARACR	TARGET-30-PARACR-01A-01D	01
PARACS_01_Solid Tissue_Primary Tumor	36.69	3	neutral	NBL, MYCN non-amplified	PARACS	TARGET-30-PARACS-01A-01D	01
PARACS_01_Solid Tissue_Primary Tumor	36.69	3	neutral	NBL, MYCN non-amplified	PARACS	TARGET-30-PARACS-01A-01D.M	01
PARACS_01_Solid Tissue_Primary Tumor	36.69	3	neutral	NBL, MYCN non-amplified	PARACS	TARGET-30-PARACS-01A-01R	01
PARAHE_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PARAHE	TARGET-30-PARAHE-01A-01D.M	01
PARAMT_01_Solid Tissue_Primary Tumor	73.4	3	neutral	NBL, MYCN non-amplified	PARAMT	TARGET-30-PARAMT-01A-01D	01
PARAMT_01_Solid Tissue_Primary Tumor	73.4	3	neutral	NBL, MYCN non-amplified	PARAMT	TARGET-30-PARAMT-01A-01D.M	01
PARAMT_01_Solid Tissue_Primary Tumor	73.4	3	neutral	NBL, MYCN non-amplified	PARAMT	TARGET-30-PARAMT-01A-01R	01
PARASL_01_Solid Tissue_Primary Tumor	NA	3	gain	NBL, MYCN non-amplified	PARASL	TARGET-30-PARASL-01A-01D	01
PARASL_01_Solid Tissue_Primary Tumor	NA	3	gain	NBL, MYCN non-amplified	PARASL	TARGET-30-PARASL-01A-01D.M	01
PARBAJ_01_Solid Tissue_Primary Tumor	20.35	NA	NA	NBL, MYCN amplified	PARBAJ	TARGET-30-PARBAJ-01A-01D.M	01
PARBAJ_01_Solid Tissue_Primary Tumor	20.35	NA	NA	NBL, MYCN amplified	PARBAJ	TARGET-30-PARBAJ-01A-01R	01
PARBAJ_02_Solid Tissue_Recurrence	11.17	NA	NA	NBL, MYCN non-amplified	PARBAJ	TARGET-30-PARBAJ-02A-01D.M	02
PARBAJ_02_Solid Tissue_Recurrence	11.17	NA	NA	NBL, MYCN non-amplified	PARBAJ	TARGET-30-PARBAJ-02A-01R	02
PARBGP_01_Solid Tissue_Primary Tumor	59.05	2	loss	NBL, MYCN non-amplified	PARBGP	TARGET-30-PARBGP-01A-01D	01
PARBGP_01_Solid Tissue_Primary Tumor	59.05	2	loss	NBL, MYCN non-amplified	PARBGP	TARGET-30-PARBGP-01A-01D.M	01
PARBGP_01_Solid Tissue_Primary Tumor	59.05	2	loss	NBL, MYCN non-amplified	PARBGP	TARGET-30-PARBGP-01A-01R	01
PARBLH_01_Solid Tissue_Primary Tumor	NA	2	loss	NBL, MYCN non-amplified	PARBLH	TARGET-30-PARBLH-01A-01D	01
PARBLH_01_Solid Tissue_Primary Tumor	NA	2	loss	NBL, MYCN non-amplified	PARBLH	TARGET-30-PARBLH-01A-01D.M	01
PARCET_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PARCET	TARGET-30-PARCET-01A-01D.M	01
PARCRR_01_Solid Tissue_Primary Tumor	NA	3	gain	NBL, MYCN non-amplified	PARCRR	TARGET-30-PARCRR-01A-01D	01
PARDCK_01_Solid Tissue_Primary Tumor	8.07	2	loss	NBL, MYCN non-amplified	PARDCK	TARGET-30-PARDCK-01A-01D	01
PARDCK_01_Solid Tissue_Primary Tumor	8.07	2	loss	NBL, MYCN non-amplified	PARDCK	TARGET-30-PARDCK-01A-01D.M	01
PARDCK_01_Solid Tissue_Primary Tumor	8.07	2	loss	NBL, MYCN non-amplified	PARDCK	TARGET-30-PARDCK-01A-01R	01
PARDIW_01_Solid Tissue_Primary Tumor	22.26	2	loss	NBL, MYCN non-amplified	PARDIW	TARGET-30-PARDIW-01A-01D	01
PARDIW_01_Solid Tissue_Primary Tumor	22.26	2	loss	NBL, MYCN non-amplified	PARDIW	TARGET-30-PARDIW-01A-01D.M	01
PARDIW_01_Solid Tissue_Primary Tumor	22.26	2	loss	NBL, MYCN non-amplified	PARDIW	TARGET-30-PARDIW-01A-01R	01
PARDUJ_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PARDUJ	TARGET-30-PARDUJ-01A-01D.M	01
PARDVT_01_Solid Tissue_Primary Tumor	NA	3	neutral	NBL, MYCN non-amplified	PARDVT	TARGET-30-PARDVT-01A-01D	01
PARDVT_01_Solid Tissue_Primary Tumor	NA	3	neutral	NBL, MYCN non-amplified	PARDVT	TARGET-30-PARDVT-01A-01D.M	01
PARDYU_01_Solid Tissue_Primary Tumor	NA	213	amplification	NBL, MYCN amplified	PARDYU	TARGET-30-PARDYU-01A-01D	01
PARDYU_01_Solid Tissue_Primary Tumor	NA	213	amplification	NBL, MYCN amplified	PARDYU	TARGET-30-PARDYU-01A-01D.M	01
PAREAG_01_Solid Tissue_Primary Tumor	NA	2	neutral	NBL, MYCN non-amplified	PAREAG	TARGET-30-PAREAG-01A-01D	01
PAREGK_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PAREGK	TARGET-30-PAREGK-01A-01D.M	01
PARETE_01_Solid Tissue_Primary Tumor	NA	2	loss	NBL, To be classified	PARETE	TARGET-30-PARETE-01A-01D	01
PARETE_01_Solid Tissue_Primary Tumor	NA	2	loss	NBL, To be classified	PARETE	TARGET-30-PARETE-01A-01D.M	01
PARFRE_01_Solid Tissue_Primary Tumor	37.8	NA	NA	NBL, MYCN amplified	PARFRE	TARGET-30-PARFRE-01A-01D.M	01
PARFRE_01_Solid Tissue_Primary Tumor	37.8	NA	NA	NBL, MYCN amplified	PARFRE	TARGET-30-PARFRE-01A-01R	01
PARFWB_01_Solid Tissue_Primary Tumor	34.21	2	neutral	NBL, MYCN non-amplified	PARFWB	TARGET-30-PARFWB-01A-01D	01
PARFWB_01_Solid Tissue_Primary Tumor	34.21	2	neutral	NBL, MYCN non-amplified	PARFWB	TARGET-30-PARFWB-01A-01D.M	01
PARFWB_01_Solid Tissue_Primary Tumor	34.21	2	neutral	NBL, MYCN non-amplified	PARFWB	TARGET-30-PARFWB-01A-01R	01
PARGDJ_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PARGDJ	TARGET-30-PARGDJ-01A-01D.M	01
PARGHY_01_Solid Tissue_Primary Tumor	NA	2	neutral	NBL, MYCN non-amplified	PARGHY	TARGET-30-PARGHY-01A-01D	01
PARGKK_01_Solid Tissue_Primary Tumor	32.9	2	neutral	NBL, MYCN non-amplified	PARGKK	TARGET-30-PARGKK-01A-01D	01
PARGKK_01_Solid Tissue_Primary Tumor	32.9	2	neutral	NBL, MYCN non-amplified	PARGKK	TARGET-30-PARGKK-01A-01D.M	01
PARGKK_01_Solid Tissue_Primary Tumor	32.9	2	neutral	NBL, MYCN non-amplified	PARGKK	TARGET-30-PARGKK-01A-01R	01
PARGUX_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PARGUX	TARGET-30-PARGUX-01A-01D.M	01
PARGZK_01_Solid Tissue_Primary Tumor	NA	2	neutral	NBL, To be classified	PARGZK	TARGET-30-PARGZK-01A-01D	01
PARHAM_01_Solid Tissue_Primary Tumor	29.37	NA	NA	NBL, MYCN amplified	PARHAM	TARGET-30-PARHAM-01A-01D.M	01
PARHAM_01_Solid Tissue_Primary Tumor	29.37	NA	NA	NBL, MYCN amplified	PARHAM	TARGET-30-PARHAM-01A-01R	01
PARHAM_02_Solid Tissue_Recurrence	11.26	NA	NA	NBL, MYCN non-amplified	PARHAM	TARGET-30-PARHAM-02A-01D.M	02
PARHAM_02_Solid Tissue_Recurrence	11.26	NA	NA	NBL, MYCN non-amplified	PARHAM	TARGET-30-PARHAM-02A-01R	02
PARHDE_01_Solid Tissue_Primary Tumor	NA	2	neutral	NBL, To be classified	PARHDE	TARGET-30-PARHDE-01A-01D	01
PARHUX_01_Solid Tissue_Primary Tumor	NA	3	gain	NBL, To be classified	PARHUX	TARGET-30-PARHUX-01A-01D	01
PARHYL_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PARHYL	TARGET-30-PARHYL-01A-01D.M	01
